periode_data,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,categori_encoded
201803,2018-03-20,DKI2 (Kelapa Gading),48.0,29.0,9.0,170.0,15.0,170.0,O3,TIDAK SEHAT,3
201803,2018-03-21,DKI2 (Kelapa Gading),44.0,25.0,19.0,87.0,14.0,87.0,O3,SEDANG,2
201803,2018-03-22,DKI2 (Kelapa Gading),25.0,25.0,7.0,46.0,9.0,46.0,O3,BAIK,0
201803,2018-03-23,DKI2 (Kelapa Gading),71.0,44.0,31.0,32.0,21.0,71.0,PM10,SEDANG,2
201803,2018-03-24,DKI2 (Kelapa Gading),63.0,30.0,17.0,55.0,17.0,63.0,PM10,SEDANG,2
201803,2018-03-25,DKI2 (Kelapa Gading),24.0,24.0,10.0,64.0,19.0,64.0,O3,SEDANG,2
201803,2018-03-26,DKI2 (Kelapa Gading),46.0,27.0,17.0,90.0,19.0,90.0,O3,SEDANG,2
201803,2018-03-27,DKI2 (Kelapa Gading),34.0,22.0,8.0,94.0,7.0,94.0,O3,SEDANG,2
201803,2018-03-28,DKI2 (Kelapa Gading),71.0,31.0,42.0,195.0,21.0,195.0,O3,TIDAK SEHAT,3
201803,2018-03-29,DKI2 (Kelapa Gading),55.0,34.0,12.0,129.0,15.0,129.0,O3,TIDAK SEHAT,3
201803,2018-03-30,DKI2 (Kelapa Gading),56.0,30.0,22.0,105.0,18.0,105.0,O3,TIDAK SEHAT,3
201803,2018-03-31,DKI2 (Kelapa Gading),31.0,25.0,6.0,54.0,7.0,54.0,O3,SEDANG,2
201803,2018-03-01,DKI3 (Jagakarsa),62.0,16.0,23.0,99.0,7.0,99.0,O3,SEDANG,2
201803,2018-03-02,DKI3 (Jagakarsa),43.0,16.0,14.0,110.0,12.0,110.0,O3,TIDAK SEHAT,3
201803,2018-03-03,DKI3 (Jagakarsa),57.0,18.0,15.0,80.0,10.0,80.0,O3,SEDANG,2
201803,2018-03-04,DKI3 (Jagakarsa),52.0,16.0,25.0,100.0,7.0,100.0,O3,SEDANG,2
201803,2018-03-05,DKI3 (Jagakarsa),55.0,15.0,27.0,69.0,7.0,69.0,O3,SEDANG,2
201803,2018-03-06,DKI3 (Jagakarsa),63.0,18.0,16.0,103.0,7.0,103.0,O3,TIDAK SEHAT,3
201803,2018-03-07,DKI3 (Jagakarsa),66.0,17.0,17.0,76.0,6.0,76.0,O3,SEDANG,2
201803,2018-03-08,DKI3 (Jagakarsa),50.0,16.0,16.0,59.0,6.0,59.0,O3,SEDANG,2
201803,2018-03-09,DKI3 (Jagakarsa),59.0,17.0,18.0,76.0,6.0,76.0,O3,SEDANG,2
201803,2018-03-10,DKI3 (Jagakarsa),60.0,18.0,24.0,54.0,8.0,60.0,PM10,SEDANG,2
201803,2018-03-11,DKI3 (Jagakarsa),56.0,17.0,15.0,51.0,7.0,56.0,PM10,SEDANG,2
201803,2018-03-12,DKI3 (Jagakarsa),39.0,16.0,12.0,44.0,6.0,44.0,O3,BAIK,0
201803,2018-03-13,DKI3 (Jagakarsa),27.0,18.0,9.0,61.0,4.0,61.0,O3,SEDANG,2
201803,2018-03-14,DKI3 (Jagakarsa),62.0,19.0,19.0,89.0,7.0,89.0,O3,SEDANG,2
201803,2018-03-15,DKI3 (Jagakarsa),53.0,19.0,17.0,75.0,6.0,75.0,O3,SEDANG,2
201803,2018-03-16,DKI3 (Jagakarsa),54.0,17.0,12.0,136.0,7.0,136.0,O3,TIDAK SEHAT,3
201803,2018-03-17,DKI3 (Jagakarsa),61.0,16.0,18.0,68.0,10.0,68.0,O3,SEDANG,2
201803,2018-03-18,DKI3 (Jagakarsa),56.0,16.0,34.0,101.0,6.0,101.0,O3,TIDAK SEHAT,3
201803,2018-03-19,DKI3 (Jagakarsa),50.0,16.0,11.0,111.0,5.0,111.0,O3,TIDAK SEHAT,3
201803,2018-03-20,DKI3 (Jagakarsa),51.0,16.0,12.0,89.0,6.0,89.0,O3,SEDANG,2
201803,2018-03-21,DKI3 (Jagakarsa),58.0,15.0,30.0,54.0,8.0,58.0,PM10,SEDANG,2
201803,2018-03-22,DKI3 (Jagakarsa),26.0,16.0,9.0,51.0,3.0,51.0,O3,SEDANG,2
201803,2018-03-23,DKI3 (Jagakarsa),58.0,16.0,43.0,90.0,12.0,90.0,O3,SEDANG,2
201803,2018-03-24,DKI3 (Jagakarsa),55.0,16.0,14.0,38.0,6.0,55.0,PM10,SEDANG,2
201803,2018-03-25,DKI3 (Jagakarsa),31.0,15.0,9.0,48.0,3.0,48.0,O3,BAIK,0
201803,2018-03-26,DKI3 (Jagakarsa),29.0,16.0,18.0,56.0,7.0,56.0,O3,SEDANG,2
201803,2018-03-27,DKI3 (Jagakarsa),37.0,15.0,10.0,50.0,4.0,50.0,O3,BAIK,0
201803,2018-03-28,DKI3 (Jagakarsa),59.0,15.0,19.0,59.0,8.0,59.0,PM10,SEDANG,2
201803,2018-03-29,DKI3 (Jagakarsa),53.0,17.0,23.0,73.0,12.0,73.0,O3,SEDANG,2
201803,2018-03-30,DKI3 (Jagakarsa),54.0,25.0,19.0,83.0,10.0,83.0,O3,SEDANG,2
201803,2018-03-31,DKI3 (Jagakarsa),35.0,48.0,7.0,52.0,3.0,52.0,O3,SEDANG,2
201803,2018-03-01,DKI4 (Lubang Buaya),72.0,3.0,27.0,70.0,15.0,72.0,PM10,SEDANG,2
201803,2018-03-02,DKI4 (Lubang Buaya),51.0,4.0,18.0,95.0,11.0,95.0,O3,SEDANG,2
201803,2018-03-03,DKI4 (Lubang Buaya),62.0,6.0,12.0,54.0,18.0,62.0,PM10,SEDANG,2
201803,2018-03-04,DKI4 (Lubang Buaya),60.0,5.0,23.0,95.0,19.0,95.0,O3,SEDANG,2
201803,2018-03-05,DKI4 (Lubang Buaya),61.0,4.0,27.0,50.0,11.0,61.0,PM10,SEDANG,2
201809,2018-09-08,DKI4 (Lubang Buaya),47.0,33.0,9.0,72.0,10.0,72.0,O3,SEDANG,2
201809,2018-09-09,DKI4 (Lubang Buaya),81.0,34.0,24.0,43.0,13.0,81.0,PM10,SEDANG,2
201809,2018-09-10,DKI4 (Lubang Buaya),69.0,33.0,13.0,52.0,11.0,69.0,PM10,SEDANG,2
201809,2018-09-11,DKI4 (Lubang Buaya),63.0,33.0,10.0,43.0,11.0,63.0,PM10,SEDANG,2
201809,2018-09-12,DKI4 (Lubang Buaya),61.0,32.0,6.0,54.0,13.0,61.0,PM10,SEDANG,2
201809,2018-09-13,DKI4 (Lubang Buaya),69.0,35.0,10.0,80.0,13.0,80.0,O3,SEDANG,2
201809,2018-09-14,DKI4 (Lubang Buaya),62.0,36.0,9.0,80.0,8.0,80.0,O3,SEDANG,2
201809,2018-09-15,DKI4 (Lubang Buaya),68.0,37.0,11.0,109.0,23.0,109.0,O3,TIDAK SEHAT,3
201809,2018-09-16,DKI4 (Lubang Buaya),82.0,34.0,12.0,63.0,11.0,82.0,PM10,SEDANG,2
201809,2018-09-17,DKI4 (Lubang Buaya),62.0,33.0,12.0,45.0,12.0,62.0,PM10,SEDANG,2
201809,2018-09-18,DKI4 (Lubang Buaya),64.0,32.0,12.0,49.0,9.0,64.0,PM10,SEDANG,2
201809,2018-09-19,DKI4 (Lubang Buaya),58.0,34.0,8.0,40.0,10.0,58.0,PM10,SEDANG,2
201809,2018-09-20,DKI4 (Lubang Buaya),70.0,34.0,12.0,42.0,11.0,70.0,PM10,SEDANG,2
201809,2018-09-21,DKI4 (Lubang Buaya),80.0,33.0,18.0,34.0,11.0,80.0,PM10,SEDANG,2
201809,2018-09-22,DKI4 (Lubang Buaya),55.0,33.0,18.0,83.0,12.0,83.0,O3,SEDANG,2
201809,2018-09-23,DKI4 (Lubang Buaya),84.0,33.0,18.0,70.0,10.0,84.0,PM10,SEDANG,2
201809,2018-09-24,DKI4 (Lubang Buaya),69.0,33.0,19.0,61.0,13.0,69.0,PM10,SEDANG,2
201809,2018-09-25,DKI4 (Lubang Buaya),78.0,32.0,20.0,86.0,12.0,86.0,O3,SEDANG,2
201809,2018-09-26,DKI4 (Lubang Buaya),94.0,33.0,18.0,77.0,15.0,94.0,PM10,SEDANG,2
201809,2018-09-27,DKI4 (Lubang Buaya),72.0,34.0,13.0,93.0,9.0,93.0,O3,SEDANG,2
201809,2018-09-28,DKI4 (Lubang Buaya),70.0,33.0,16.0,67.0,10.0,70.0,PM10,SEDANG,2
201809,2018-09-29,DKI4 (Lubang Buaya),62.0,33.0,10.0,78.0,10.0,78.0,O3,SEDANG,2
201809,2018-09-30,DKI4 (Lubang Buaya),63.0,32.0,12.0,68.0,11.0,68.0,O3,SEDANG,2
201809,2018-09-01,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,25.0,18.0,145.0,5.0,145.0,O3,TIDAK SEHAT,3
201809,2018-09-02,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,22.0,20.0,136.0,5.0,136.0,O3,TIDAK SEHAT,3
201809,2018-09-03,DKI5 (Kebon Jeruk) Jakarta Barat,44.0,20.0,19.0,175.0,6.0,175.0,O3,TIDAK SEHAT,3
201809,2018-09-04,DKI5 (Kebon Jeruk) Jakarta Barat,43.0,22.0,11.0,217.0,2.0,217.0,O3,SANGAT TIDAK SEHAT,1
201809,2018-09-05,DKI5 (Kebon Jeruk) Jakarta Barat,46.0,21.0,11.0,140.0,3.0,140.0,O3,TIDAK SEHAT,3
201809,2018-09-06,DKI5 (Kebon Jeruk) Jakarta Barat,68.0,25.0,21.0,148.0,7.0,148.0,O3,TIDAK SEHAT,3
201809,2018-09-07,DKI5 (Kebon Jeruk) Jakarta Barat,60.0,24.0,17.0,147.0,5.0,147.0,O3,TIDAK SEHAT,3
201809,2018-09-08,DKI5 (Kebon Jeruk) Jakarta Barat,49.0,23.0,14.0,175.0,4.0,175.0,O3,TIDAK SEHAT,3
201809,2018-09-09,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,22.0,20.0,126.0,6.0,126.0,O3,TIDAK SEHAT,3
201809,2018-09-10,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,25.0,20.0,132.0,6.0,132.0,O3,TIDAK SEHAT,3
201809,2018-09-11,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,25.0,16.0,102.0,6.0,102.0,O3,TIDAK SEHAT,3
201809,2018-09-12,DKI5 (Kebon Jeruk) Jakarta Barat,55.0,23.0,14.0,126.0,4.0,126.0,O3,TIDAK SEHAT,3
201809,2018-09-13,DKI5 (Kebon Jeruk) Jakarta Barat,56.0,39.0,14.0,190.0,5.0,190.0,O3,TIDAK SEHAT,3
201809,2018-09-14,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,44.0,13.0,209.0,5.0,209.0,O3,SANGAT TIDAK SEHAT,1
201809,2018-09-15,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,26.0,12.0,195.0,3.0,195.0,O3,TIDAK SEHAT,3
201809,2018-09-16,DKI5 (Kebon Jeruk) Jakarta Barat,55.0,26.0,12.0,102.0,3.0,102.0,O3,TIDAK SEHAT,3
201809,2018-09-17,DKI5 (Kebon Jeruk) Jakarta Barat,56.0,25.0,16.0,83.0,5.0,83.0,O3,SEDANG,2
201809,2018-09-18,DKI5 (Kebon Jeruk) Jakarta Barat,54.0,25.0,15.0,141.0,5.0,141.0,O3,TIDAK SEHAT,3
201809,2018-09-19,DKI5 (Kebon Jeruk) Jakarta Barat,48.0,25.0,13.0,85.0,4.0,85.0,O3,SEDANG,2
201809,2018-09-20,DKI5 (Kebon Jeruk) Jakarta Barat,63.0,31.0,15.0,77.0,6.0,77.0,O3,SEDANG,2
201809,2018-09-21,DKI5 (Kebon Jeruk) Jakarta Barat,65.0,24.0,25.0,75.0,6.0,75.0,O3,SEDANG,2
201809,2018-09-22,DKI5 (Kebon Jeruk) Jakarta Barat,44.0,29.0,14.0,157.0,6.0,157.0,O3,TIDAK SEHAT,3
201809,2018-09-23,DKI5 (Kebon Jeruk) Jakarta Barat,71.0,28.0,29.0,130.0,6.0,130.0,O3,TIDAK SEHAT,3
201810,2018-10-01,DKI1 (Bunderan HI),47.0,11.0,15.0,26.0,4.0,47.0,PM10,BAIK,0
201810,2018-10-02,DKI1 (Bunderan HI),63.0,11.0,19.0,14.0,4.0,63.0,PM10,SEDANG,2
201810,2018-10-03,DKI1 (Bunderan HI),37.0,10.0,17.0,33.0,5.0,37.0,PM10,BAIK,0
201810,2018-10-04,DKI1 (Bunderan HI),38.0,11.0,17.0,35.0,4.0,38.0,PM10,BAIK,0
201810,2018-10-05,DKI1 (Bunderan HI),46.0,11.0,16.0,37.0,3.0,46.0,PM10,BAIK,0
201810,2018-10-06,DKI1 (Bunderan HI),37.0,11.0,20.0,32.0,3.0,37.0,PM10,BAIK,0
201810,2018-10-07,DKI1 (Bunderan HI),37.0,12.0,11.0,35.0,3.0,37.0,PM10,BAIK,0
201810,2018-10-08,DKI1 (Bunderan HI),37.0,11.0,14.0,33.0,4.0,37.0,PM10,BAIK,0
201810,2018-10-09,DKI1 (Bunderan HI),51.0,11.0,15.0,30.0,4.0,51.0,PM10,SEDANG,2
201810,2018-10-10,DKI1 (Bunderan HI),27.0,11.0,18.0,19.0,5.0,27.0,PM10,BAIK,0
201810,2018-10-11,DKI1 (Bunderan HI),59.0,11.0,17.0,22.0,4.0,59.0,PM10,SEDANG,2
201810,2018-10-12,DKI1 (Bunderan HI),53.0,11.0,17.0,15.0,5.0,53.0,PM10,SEDANG,2
201810,2018-10-13,DKI1 (Bunderan HI),55.0,11.0,20.0,26.0,5.0,55.0,PM10,SEDANG,2
201810,2018-10-14,DKI1 (Bunderan HI),64.0,12.0,14.0,30.0,4.0,64.0,PM10,SEDANG,2
201810,2018-10-15,DKI1 (Bunderan HI),52.0,10.0,16.0,23.0,3.0,52.0,PM10,SEDANG,2
201810,2018-10-16,DKI1 (Bunderan HI),57.0,10.0,19.0,43.0,5.0,57.0,PM10,SEDANG,2
201810,2018-10-17,DKI1 (Bunderan HI),55.0,11.0,19.0,28.0,5.0,28.0,O3,BAIK,0
201810,2018-10-18,DKI1 (Bunderan HI),59.0,11.0,18.0,23.0,5.0,59.0,PM10,SEDANG,2
201810,2018-10-19,DKI1 (Bunderan HI),30.0,10.0,20.0,38.0,5.0,38.0,O3,BAIK,0
201810,2018-10-20,DKI1 (Bunderan HI),43.0,10.0,16.0,35.0,3.0,43.0,PM10,BAIK,0
201810,2018-10-21,DKI1 (Bunderan HI),42.0,10.0,14.0,29.0,3.0,42.0,PM10,BAIK,0
201810,2018-10-22,DKI1 (Bunderan HI),33.0,10.0,14.0,39.0,4.0,39.0,O3,BAIK,0
201810,2018-10-23,DKI1 (Bunderan HI),36.0,9.0,14.0,32.0,3.0,36.0,PM10,BAIK,0
201810,2018-10-24,DKI1 (Bunderan HI),43.0,10.0,27.0,28.0,5.0,43.0,PM10,BAIK,0
201810,2018-10-25,DKI1 (Bunderan HI),36.0,10.0,17.0,14.0,4.0,36.0,PM10,BAIK,0
201810,2018-10-26,DKI1 (Bunderan HI),29.0,10.0,18.0,16.0,4.0,29.0,PM10,BAIK,0
201810,2018-10-27,DKI1 (Bunderan HI),57.0,10.0,18.0,35.0,5.0,57.0,PM10,SEDANG,2
201810,2018-10-28,DKI1 (Bunderan HI),34.0,9.0,12.0,33.0,3.0,34.0,PM10,BAIK,0
201810,2018-10-29,DKI1 (Bunderan HI),42.0,9.0,24.0,44.0,2.0,44.0,O3,BAIK,0
201810,2018-10-30,DKI1 (Bunderan HI),46.0,10.0,22.0,34.0,3.0,46.0,PM10,BAIK,0
201810,2018-10-31,DKI1 (Bunderan HI),47.0,10.0,16.0,19.0,3.0,47.0,PM10,BAIK,0
201810,2018-10-01,DKI2 (Kelapa Gading),60.0,20.0,15.0,91.0,12.0,91.0,O3,SEDANG,2
201810,2018-10-02,DKI2 (Kelapa Gading),64.0,17.0,22.0,66.0,21.0,66.0,O3,SEDANG,2
201810,2018-10-03,DKI2 (Kelapa Gading),61.0,14.0,16.0,104.0,10.0,104.0,O3,TIDAK SEHAT,3
201810,2018-10-04,DKI2 (Kelapa Gading),57.0,15.0,13.0,99.0,11.0,99.0,O3,SEDANG,2
201810,2018-10-05,DKI2 (Kelapa Gading),60.0,20.0,14.0,123.0,13.0,123.0,O3,TIDAK SEHAT,3
201810,2018-10-06,DKI2 (Kelapa Gading),61.0,17.0,13.0,103.0,12.0,103.0,O3,TIDAK SEHAT,3
201810,2018-10-07,DKI2 (Kelapa Gading),70.0,27.0,15.0,91.0,12.0,91.0,O3,SEDANG,2
201810,2018-10-08,DKI2 (Kelapa Gading),66.0,26.0,18.0,132.0,12.0,132.0,O3,TIDAK SEHAT,3
201810,2018-10-09,DKI2 (Kelapa Gading),61.0,20.0,17.0,160.0,11.0,160.0,O3,TIDAK SEHAT,3
201810,2018-10-10,DKI2 (Kelapa Gading),71.0,30.0,24.0,129.0,18.0,129.0,O3,TIDAK SEHAT,3
201810,2018-10-11,DKI2 (Kelapa Gading),71.0,21.0,16.0,119.0,13.0,119.0,O3,TIDAK SEHAT,3
201810,2018-10-12,DKI2 (Kelapa Gading),68.0,20.0,16.0,81.0,16.0,81.0,O3,SEDANG,2
201810,2018-10-13,DKI2 (Kelapa Gading),60.0,16.0,18.0,189.0,25.0,189.0,O3,TIDAK SEHAT,3
201810,2018-10-14,DKI2 (Kelapa Gading),77.0,23.0,20.0,136.0,16.0,136.0,O3,TIDAK SEHAT,3
201810,2018-10-15,DKI2 (Kelapa Gading),61.0,15.0,15.0,84.0,12.0,84.0,O3,SEDANG,2
201810,2018-10-16,DKI2 (Kelapa Gading),68.0,20.0,23.0,124.0,19.0,124.0,O3,TIDAK SEHAT,3
201810,2018-10-17,DKI2 (Kelapa Gading),75.0,29.0,23.0,145.0,19.0,145.0,O3,TIDAK SEHAT,3
201808,2018-08-17,DKI2 (Kelapa Gading),55.0,17.0,7.0,128.0,13.0,128.0,O3,TIDAK SEHAT,3
201808,2018-08-18,DKI2 (Kelapa Gading),58.0,16.0,7.0,79.0,14.0,79.0,O3,SEDANG,2
201808,2018-08-21,DKI2 (Kelapa Gading),63.0,28.0,7.0,82.0,10.0,82.0,O3,SEDANG,2
201808,2018-08-22,DKI2 (Kelapa Gading),55.0,22.0,6.0,126.0,7.0,126.0,O3,TIDAK SEHAT,3
201808,2018-08-23,DKI2 (Kelapa Gading),56.0,17.0,8.0,123.0,9.0,123.0,O3,TIDAK SEHAT,3
201808,2018-08-24,DKI2 (Kelapa Gading),73.0,23.0,9.0,82.0,16.0,82.0,O3,SEDANG,2
201808,2018-08-25,DKI2 (Kelapa Gading),60.0,17.0,5.0,98.0,13.0,98.0,O3,SEDANG,2
201808,2018-08-26,DKI2 (Kelapa Gading),61.0,22.0,16.0,89.0,12.0,89.0,O3,SEDANG,2
201808,2018-08-27,DKI2 (Kelapa Gading),59.0,15.0,16.0,109.0,10.0,109.0,O3,TIDAK SEHAT,3
201808,2018-08-28,DKI2 (Kelapa Gading),62.0,17.0,5.0,100.0,13.0,100.0,O3,SEDANG,2
201808,2018-08-29,DKI2 (Kelapa Gading),59.0,12.0,9.0,139.0,13.0,139.0,O3,TIDAK SEHAT,3
201808,2018-08-30,DKI2 (Kelapa Gading),75.0,27.0,16.0,153.0,13.0,153.0,O3,TIDAK SEHAT,3
201808,2018-08-31,DKI2 (Kelapa Gading),62.0,23.0,15.0,85.0,11.0,85.0,O3,SEDANG,2
201808,2018-08-01,DKI3 (Jagakarsa),64.0,19.0,14.0,110.0,20.0,110.0,O3,TIDAK SEHAT,3
201808,2018-08-02,DKI3 (Jagakarsa),58.0,17.0,12.0,91.0,8.0,91.0,O3,SEDANG,2
201808,2018-08-03,DKI3 (Jagakarsa),48.0,16.0,10.0,117.0,6.0,117.0,O3,TIDAK SEHAT,3
201808,2018-08-04,DKI3 (Jagakarsa),21.0,20.0,9.0,101.0,10.0,101.0,O3,TIDAK SEHAT,3
201808,2018-08-05,DKI3 (Jagakarsa),16.0,21.0,10.0,88.0,7.0,88.0,O3,SEDANG,2
201808,2018-08-06,DKI3 (Jagakarsa),15.0,19.0,8.0,72.0,5.0,72.0,O3,SEDANG,2
201808,2018-08-07,DKI3 (Jagakarsa),27.0,22.0,20.0,130.0,13.0,130.0,O3,TIDAK SEHAT,3
201808,2018-08-08,DKI3 (Jagakarsa),43.0,20.0,18.0,129.0,9.0,129.0,O3,TIDAK SEHAT,3
201808,2018-08-09,DKI3 (Jagakarsa),37.0,21.0,19.0,122.0,9.0,122.0,O3,TIDAK SEHAT,3
201808,2018-08-10,DKI3 (Jagakarsa),28.0,20.0,13.0,90.0,7.0,90.0,O3,SEDANG,2
201808,2018-08-11,DKI3 (Jagakarsa),21.0,17.0,12.0,126.0,7.0,126.0,O3,TIDAK SEHAT,3
201808,2018-08-12,DKI3 (Jagakarsa),11.0,17.0,14.0,93.0,11.0,93.0,O3,SEDANG,2
201808,2018-08-13,DKI3 (Jagakarsa),19.0,19.0,14.0,90.0,8.0,90.0,O3,SEDANG,2
201808,2018-08-14,DKI3 (Jagakarsa),32.0,18.0,12.0,91.0,5.0,91.0,O3,SEDANG,2
201808,2018-08-15,DKI3 (Jagakarsa),30.0,17.0,10.0,98.0,4.0,98.0,O3,SEDANG,2
201808,2018-08-16,DKI3 (Jagakarsa),32.0,18.0,12.0,87.0,6.0,87.0,O3,SEDANG,2
201808,2018-08-17,DKI3 (Jagakarsa),55.0,17.0,10.0,109.0,7.0,109.0,O3,TIDAK SEHAT,3
201808,2018-08-18,DKI3 (Jagakarsa),55.0,18.0,10.0,126.0,6.0,126.0,O3,TIDAK SEHAT,3
201808,2018-08-19,DKI3 (Jagakarsa),68.0,19.0,17.0,84.0,7.0,84.0,O3,SEDANG,2
201808,2018-08-20,DKI3 (Jagakarsa),67.0,17.0,17.0,82.0,7.0,82.0,O3,SEDANG,2
201808,2018-08-21,DKI3 (Jagakarsa),58.0,18.0,10.0,122.0,5.0,122.0,O3,TIDAK SEHAT,3
201808,2018-08-22,DKI3 (Jagakarsa),54.0,16.0,11.0,91.0,9.0,91.0,O3,SEDANG,2
201808,2018-08-23,DKI3 (Jagakarsa),62.0,17.0,14.0,113.0,7.0,113.0,O3,TIDAK SEHAT,3
201808,2018-08-24,DKI3 (Jagakarsa),61.0,18.0,14.0,96.0,9.0,96.0,O3,SEDANG,2
201808,2018-08-25,DKI3 (Jagakarsa),64.0,20.0,16.0,95.0,8.0,95.0,O3,SEDANG,2
201808,2018-08-26,DKI3 (Jagakarsa),61.0,18.0,11.0,99.0,6.0,99.0,O3,SEDANG,2
201808,2018-08-27,DKI3 (Jagakarsa),68.0,19.0,16.0,124.0,6.0,124.0,O3,TIDAK SEHAT,3
201808,2018-08-28,DKI3 (Jagakarsa),61.0,17.0,12.0,120.0,6.0,120.0,O3,TIDAK SEHAT,3
201808,2018-08-29,DKI3 (Jagakarsa),66.0,17.0,15.0,90.0,8.0,90.0,O3,SEDANG,2
201808,2018-08-30,DKI3 (Jagakarsa),67.0,19.0,11.0,96.0,16.0,96.0,O3,SEDANG,2
201808,2018-08-31,DKI3 (Jagakarsa),48.0,16.0,10.0,89.0,4.0,89.0,O3,SEDANG,2
201808,2018-08-01,DKI4 (Lubang Buaya),86.0,31.0,17.0,92.0,14.0,92.0,O3,SEDANG,2
201808,2018-08-02,DKI4 (Lubang Buaya),68.0,31.0,8.0,103.0,13.0,103.0,O3,TIDAK SEHAT,3
201808,2018-08-03,DKI4 (Lubang Buaya),68.0,32.0,11.0,88.0,14.0,88.0,O3,SEDANG,2
201808,2018-08-04,DKI4 (Lubang Buaya),59.0,31.0,8.0,87.0,12.0,87.0,O3,SEDANG,2
201808,2018-08-05,DKI4 (Lubang Buaya),65.0,35.0,11.0,84.0,11.0,84.0,O3,SEDANG,2
201808,2018-08-06,DKI4 (Lubang Buaya),71.0,34.0,10.0,97.0,11.0,97.0,O3,SEDANG,2
201808,2018-08-07,DKI4 (Lubang Buaya),79.0,34.0,19.0,79.0,13.0,79.0,PM10,SEDANG,2
201808,2018-08-08,DKI4 (Lubang Buaya),92.0,32.0,18.0,70.0,15.0,92.0,PM10,SEDANG,2
201808,2018-08-10,DKI4 (Lubang Buaya),65.0,33.0,7.0,63.0,16.0,65.0,PM10,SEDANG,2
201808,2018-08-11,DKI4 (Lubang Buaya),67.0,31.0,12.0,70.0,18.0,67.0,PM10,SEDANG,2
201808,2018-08-12,DKI4 (Lubang Buaya),77.0,31.0,14.0,63.0,11.0,77.0,PM10,SEDANG,2
201808,2018-08-13,DKI4 (Lubang Buaya),66.0,30.0,9.0,55.0,7.0,66.0,PM10,SEDANG,2
201808,2018-08-14,DKI4 (Lubang Buaya),72.0,31.0,7.0,65.0,9.0,72.0,PM10,SEDANG,2
201808,2018-08-15,DKI4 (Lubang Buaya),62.0,30.0,8.0,67.0,11.0,67.0,O3,SEDANG,2
201808,2018-08-16,DKI4 (Lubang Buaya),70.0,31.0,11.0,79.0,9.0,79.0,O3,SEDANG,2
201808,2018-08-17,DKI4 (Lubang Buaya),62.0,31.0,7.0,76.0,7.0,76.0,O3,SEDANG,2
201808,2018-08-18,DKI4 (Lubang Buaya),62.0,30.0,10.0,85.0,7.0,85.0,O3,SEDANG,2
201808,2018-08-19,DKI4 (Lubang Buaya),79.0,32.0,15.0,70.0,13.0,79.0,PM10,SEDANG,2
201808,2018-08-20,DKI4 (Lubang Buaya),80.0,30.0,17.0,51.0,11.0,80.0,PM10,SEDANG,2
201808,2018-08-21,DKI4 (Lubang Buaya),73.0,32.0,12.0,76.0,11.0,76.0,O3,SEDANG,2
201808,2018-08-22,DKI4 (Lubang Buaya),62.0,31.0,7.0,89.0,9.0,89.0,O3,SEDANG,2
201808,2018-08-23,DKI4 (Lubang Buaya),60.0,30.0,8.0,89.0,16.0,89.0,O3,SEDANG,2
201808,2018-08-24,DKI4 (Lubang Buaya),81.0,32.0,16.0,50.0,18.0,81.0,PM10,SEDANG,2
201808,2018-08-25,DKI4 (Lubang Buaya),76.0,31.0,10.0,58.0,10.0,76.0,PM10,SEDANG,2
201808,2018-08-26,DKI4 (Lubang Buaya),75.0,30.0,12.0,66.0,9.0,75.0,PM10,SEDANG,2
201808,2018-08-27,DKI4 (Lubang Buaya),79.0,31.0,13.0,77.0,13.0,79.0,PM10,SEDANG,2
201808,2018-08-28,DKI4 (Lubang Buaya),83.0,31.0,11.0,81.0,12.0,83.0,PM10,SEDANG,2
201808,2018-08-29,DKI4 (Lubang Buaya),67.0,30.0,10.0,50.0,10.0,67.0,PM10,SEDANG,2
201808,2018-08-30,DKI4 (Lubang Buaya),85.0,31.0,10.0,61.0,10.0,85.0,PM10,SEDANG,2
201808,2018-08-31,DKI4 (Lubang Buaya),65.0,30.0,8.0,65.0,9.0,65.0,PM10,SEDANG,2
201808,2018-08-01,DKI5 (Kebon Jeruk) Jakarta Barat,71.0,21.0,21.0,129.0,7.0,129.0,O3,TIDAK SEHAT,3
201808,2018-08-02,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,19.0,17.0,207.0,4.0,207.0,O3,SANGAT TIDAK SEHAT,1
201808,2018-08-03,DKI5 (Kebon Jeruk) Jakarta Barat,57.0,20.0,13.0,185.0,4.0,185.0,O3,TIDAK SEHAT,3
201808,2018-08-04,DKI5 (Kebon Jeruk) Jakarta Barat,50.0,23.0,13.0,194.0,4.0,194.0,O3,TIDAK SEHAT,3
201808,2018-08-05,DKI5 (Kebon Jeruk) Jakarta Barat,57.0,30.0,13.0,167.0,4.0,167.0,O3,TIDAK SEHAT,3
201808,2018-08-06,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,32.0,13.0,180.0,5.0,180.0,O3,TIDAK SEHAT,3
